#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 11445, 5,KK7RUU,    -0.30, 3,   boost,    2.01,  86169.00, 1345.73,    0.66,    0.00, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.29, 3,   boost,   -1.01,  86169.00, 1345.73,    0.66,    0.00, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.28, 3,   boost,   -2.51,  86163.00, 1346.30,    1.23,    0.00, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.27, 3,   boost,    0.50,  86163.00, 1346.30,    1.23,    0.00, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.26, 3,   boost,   -0.00,  86163.00, 1346.30,    1.23,    0.00, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.25, 3,   boost,   -2.51,  86163.00, 1346.30,    1.23,    0.00, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.24, 3,   boost,   -0.00,  86163.00, 1346.30,    1.23,    0.00, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.23, 3,   boost,    0.50,  86174.00, 1345.26,    0.19,    0.00, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.22, 3,   boost,   -1.01,  86174.00, 1345.26,    0.19,    0.00, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.21, 3,   boost,    1.01,  86174.00, 1345.26,    0.19,    0.00, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.20, 3,   boost,   -1.51,  86174.00, 1345.26,    0.19,    0.00, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.19, 3,   boost,   -2.51,  86174.00, 1345.26,    0.19,    0.00, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.18, 3,   boost,    2.01,  86190.00, 1343.74,   -1.33,    0.00, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.17, 3,   boost,    1.51,  86190.00, 1343.74,   -1.33,    0.02, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.16, 3,   boost,    3.02,  86190.00, 1343.74,   -1.33,    0.04, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.15, 3,   boost,    9.56,  86190.00, 1343.74,   -1.33,    0.08, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.14, 3,   boost,   12.07,  86190.00, 1343.74,   -1.33,    0.14, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.13, 3,   boost,   -5.53,  86168.00, 1345.83,    0.76,    0.24, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.12, 3,   boost,   15.59,  86168.00, 1345.83,    0.76,    0.39, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.11, 3,   boost,   25.15,  86168.00, 1345.83,    0.76,    0.64, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.10, 3,   boost,   39.23,  86168.00, 1345.83,    0.76,    1.00, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.09, 3,   boost,   59.34,  86168.00, 1345.83,    0.76,    1.50, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.08, 3,   boost,   79.46,  86161.00, 1346.49,    1.42,    2.13, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.07, 3,   boost,   84.99,  86161.00, 1346.49,    1.42,    2.86, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.06, 3,   boost,   89.01,  86161.00, 1346.49,    1.42,    3.67, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.05, 3,   boost,   84.99,  86161.00, 1346.49,    1.42,    4.53, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.04, 3,   boost,   93.54,  86161.00, 1346.49,    1.42,    5.41, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.03, 3,   boost,   88.51,  86065.00, 1355.61,   10.54,    6.31, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.02, 3,   boost,   89.01,  86065.00, 1355.61,   10.54,    7.22, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,    -0.01, 3,   boost,   93.04,  86065.00, 1355.61,   10.54,    8.14, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
6, 11445, 5,KK7RUU,     0.00, 3,   boost,   98.07,  86065.00, 1355.61,   10.54,    9.09, 23.5, 4.09, 4.07, 4.12, 1, 1, 15,  43.8021962,-120.6517473,  1386.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0, 25, 44, 22,  0, 41,  0,  0, 37,  0, 36,  0,  0,  0,  0, 40, 30,  0, 37, 33,  0, 41,  0
