0.11,0.317,6.8,74.113,6.8,74.113,0,0,0,0,0,0,43.8,-120.6,9.801,46.138,0,0,0,3.381e4,5611.287,73.913,0.105,NaN,263.653,NaN,0.029,2.689e6,2837.519,0.413,0.635,0.394,0.506,0.009,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.158e-4,16.129,204.317,90,0,7.076,5.807,854.678,334.818,0.01,0.003
0.12,0.389,7.543,74.344,7.543,74.344,0,0,0,0,0,0,43.8,-120.6,9.801,42.86,0,0,0,3.38e4,5597.353,73.885,0.105,NaN,263.595,NaN,0.031,2.819e6,2844.261,0.529,0.634,0.458,0.505,0.009,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.941e-4,16.129,204.317,90,0,7,5.807,854.67,334.818,0.01,0.004
0.13,0.468,8.289,74.573,8.289,74.573,0,0,0,0,0,0,43.8,-120.6,9.801,39.874,0,0,0,3.378e4,5583.32,73.857,0.105,NaN,263.537,NaN,0.032,2.959e6,2850.956,0.658,0.633,0.517,0.504,0.009,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.725e-4,16.129,204.317,90,0,6.924,5.806,854.662,334.817,0.01,0.004
0.14,0.555,9.037,74.801,9.037,74.801,0,0,0,0,0,0,43.8,-120.6,9.801,37.156,0,0,0,3.377e4,5569.288,73.829,0.105,NaN,263.479,NaN,0.034,3.106e6,2857.606,0.799,0.633,0.57,0.503,0.009,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.513e-4,16.129,204.317,90,0,6.848,5.806,854.652,334.817,0.01,0.004
0.15,0.649,9.787,75.028,9.787,75.028,0,0,0,0,0,0,43.8,-120.6,9.801,34.683,0,0,0,3.375e4,5555.255,73.801,0.105,NaN,263.421,NaN,0.036,3.261e6,2864.256,0.953,0.632,0.617,0.502,0.009,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,16.129,204.317,90,0,6.773,5.805,854.642,334.817,0.01,0.004
0.16,0.75,10.539,75.255,10.539,75.255,0,0,0,0,0,0,43.8,-120.6,9.801,32.683,0,0,0,3.374e4,5541.125,73.773,0.105,NaN,263.363,NaN,0.037,3.43e6,2870.858,1.116,0.631,0.653,0.501,0.009,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,16.129,204.317,90,0,6.762,5.804,854.632,334.816,0.01,0.004
0.17,0.86,11.294,75.48,11.294,75.48,0,0,0,0,0,0,43.8,-120.6,9.801,30.869,0,0,0,3.373e4,5526.995,73.745,0.105,NaN,263.304,NaN,0.039,3.605e6,2877.414,1.29,0.63,0.683,0.5,0.009,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,16.129,204.317,90,0,6.751,5.804,854.62,334.816,0.01,0.005
0.18,0.976,12.051,75.704,12.051,75.704,0,0,0,0,0,0,43.8,-120.6,9.801,29.219,0,0,0,3.371e4,5512.865,73.716,0.105,NaN,263.245,NaN,0.041,3.783e6,2883.969,1.474,0.629,0.709,0.499,0.009,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,16.129,204.317,90,0,6.74,5.803,854.608,334.815,0.01,0.005
0.19,1.101,12.81,75.928,12.81,75.928,0,0,0,0,0,0,43.8,-120.6,9.801,27.715,0,0,0,3.37e4,5498.639,73.688,0.105,NaN,263.186,NaN,0.043,3.964e6,2890.476,1.668,0.628,0.73,0.499,0.009,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,16.129,204.317,90,0,6.73,5.802,854.594,334.815,0.01,0.005
0.2,1.232,13.571,76.15,13.571,76.15,0,0,0,0,0,0,43.8,-120.6,9.801,26.339,0,0,0,3.368e4,5484.413,73.659,0.105,NaN,263.127,NaN,0.045,4.148e6,2896.936,1.873,0.628,0.749,0.498,0.009,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,16.129,204.317,90,0,6.719,5.801,854.58,334.814,0.01,0.005
0.21,1.372,14.335,76.372,14.335,76.372,0,0,0,0,0,0,43.8,-120.6,9.801,25.128,0,0,0,3.367e4,5470.187,73.631,0.104,NaN,263.068,NaN,0.047,4.337e6,2903.395,2.087,0.627,0.764,0.498,0.009,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,16.129,204.317,90,0,6.723,5.8,854.565,334.814,0.01,0.006
0.22,1.519,15.101,76.592,15.101,76.592,0,0,0,0,0,0,43.8,-120.6,9.801,24.015,0,0,0,3.365e4,5455.866,73.602,0.104,NaN,263.008,NaN,0.049,4.529e6,2909.805,2.311,0.627,0.776,0.497,0.009,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,16.129,204.317,90,0,6.728,5.799,854.55,334.813,0.01,0.006
0.23,1.674,15.869,76.811,15.869,76.811,0,0,0,0,0,0,43.8,-120.6,9.801,22.989,0,0,0,3.364e4,5441.546,73.573,0.104,NaN,262.949,NaN,0.051,4.722e6,2916.166,2.544,0.627,0.785,0.497,0.009,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,16.129,204.317,90,0,6.732,5.798,854.533,334.813,0.01,0.006
0.24,1.837,16.639,77.03,16.639,77.03,0,0,0,0,0,0,43.8,-120.6,9.801,22.042,0,0,0,3.363e4,5427.226,73.544,0.104,NaN,262.889,NaN,0.054,4.917e6,2922.528,2.787,0.627,0.793,0.497,0.009,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,16.129,204.317,90,0,6.737,5.797,854.516,334.812,0.01,0.006
0.25,2.007,17.411,77.247,17.411,77.247,0,0,0,0,0,0,43.8,-120.6,9.801,21.166,0,0,0,3.361e4,5412.812,73.515,0.104,NaN,262.829,NaN,0.056,5.114e6,2928.839,3.038,0.626,0.799,0.496,0.009,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,16.129,204.317,90,0,6.741,5.796,854.498,334.811,0.01,0.007
0.26,2.185,18.186,77.463,18.186,77.463,0,0,0,0,0,0,43.8,-120.6,9.801,20.211,0,0,0,3.36e4,5398.399,73.486,0.104,NaN,262.769,NaN,0.058,5.308e6,2935.099,3.295,0.626,0.805,0.496,0.009,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,16.129,204.317,90,0,6.695,5.795,854.479,334.811,0.01,0.007
0.27,2.371,18.962,77.679,18.962,77.679,0,0,0,0,0,0,43.8,-120.6,9.801,19.323,0,0,0,3.358e4,5383.986,73.457,0.104,NaN,262.708,NaN,0.06,5.504e6,2941.36,3.56,0.626,0.809,0.496,0.009,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,16.129,204.317,90,0,6.649,5.794,854.459,334.81,0.01,0.007
0.28,2.564,19.741,77.894,19.741,77.894,0,0,0,0,0,0,43.8,-120.6,9.801,18.493,0,0,0,3.357e4,5369.481,73.428,0.104,NaN,262.648,NaN,0.062,5.702e6,2947.57,3.832,0.626,0.811,0.496,0.009,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,16.129,204.317,90,0,6.603,5.793,854.439,334.809,0.01,0.007
0.29,2.765,20.522,78.107,20.522,78.107,0,0,0,0,0,0,43.8,-120.6,9.801,17.718,0,0,0,3.355e4,5354.976,73.398,0.104,NaN,262.587,NaN,0.064,5.901e6,2953.728,4.111,0.625,0.812,0.495,0.009,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,16.129,204.317,90,0,6.557,5.791,854.417,334.808,0.01,0.007
0.3,2.975,21.305,78.32,21.305,78.32,0,0,0,0,0,0,43.8,-120.6,9.801,16.992,0,0,0,3.354e4,5340.471,73.369,0.104,NaN,262.526,NaN,0.067,6.102e6,2959.887,4.396,0.625,0.813,0.495,0.009,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,16.129,204.317,90,0,6.51,5.79,854.395,334.808,0.01,0.008
0.31,3.192,22.09,78.532,22.09,78.532,0,0,0,0,0,0,43.8,-120.6,9.801,16.342,0,0,0,3.352e4,5325.876,73.339,0.104,NaN,262.465,NaN,0.069,6.305e6,2965.993,4.688,0.625,0.812,0.495,0.009,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,16.129,204.317,90,0,6.477,5.788,854.372,334.807,0.01,0.008
0.32,3.416,22.878,78.743,22.878,78.743,0,0,0,0,0,0,43.8,-120.6,9.801,15.731,0,0,0,3.351e4,5311.282,73.31,0.104,NaN,262.404,NaN,0.071,6.51e6,2972.047,4.982,0.625,0.809,0.495,0.009,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,16.129,204.317,90,0,6.444,5.787,854.348,334.806,0.01,0.008
0.33,3.649,23.667,78.953,23.667,78.953,0,0,0,0,0,0,43.8,-120.6,9.801,15.156,0,0,0,3.35e4,5296.687,73.28,0.104,NaN,262.342,NaN,0.073,6.716e6,2978.101,5.28,0.625,0.806,0.494,0.009,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,16.129,204.317,90,0,6.41,5.785,854.323,334.805,0.01,0.008
0.34,3.89,24.458,79.162,24.458,79.162,0,0,0,0,0,0,43.8,-120.6,9.801,14.614,0,0,0,3.348e4,5282.004,73.25,0.104,NaN,262.281,NaN,0.075,6.923e6,2984.102,5.582,0.624,0.802,0.494,0.009,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,16.129,204.317,90,0,6.377,5.784,854.298,334.804,0.01,0.009
0.35,4.138,25.252,79.37,25.252,79.37,0,0,0,0,0,0,43.8,-120.6,9.801,14.102,0,0,0,3.347e4,5267.32,73.22,0.104,NaN,262.219,NaN,0.078,7.131e6,2990.05,5.889,0.624,0.797,0.494,0.009,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,16.129,204.317,90,0,6.344,5.782,854.271,334.803,0.01,0.009
0.36,4.395,26.048,79.577,26.048,79.577,0,0,0,0,0,0,43.8,-120.6,9.801,13.61,0,0,0,3.345e4,5252.637,73.191,0.104,NaN,262.157,NaN,0.08,7.34e6,2995.998,6.199,0.624,0.792,0.494,0.009,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,16.129,204.317,90,0,6.306,5.781,854.244,334.802,0.01,0.009
0.37,4.659,26.845,79.784,26.845,79.784,0,0,0,0,0,0,43.8,-120.6,9.801,13.144,0,0,0,3.344e4,5237.867,73.16,0.104,NaN,262.095,NaN,0.082,7.55e6,3001.892,6.514,0.624,0.786,0.493,0.009,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,16.129,204.317,90,0,6.269,5.779,854.216,334.801,0.01,0.009
0.38,4.932,27.645,79.988,27.645,79.988,0,0,0,0,0,0,43.8,-120.6,9.801,12.702,0,0,0,3.342e4,5223.097,73.13,0.104,NaN,262.032,NaN,0.085,7.761e6,3007.731,6.836,0.624,0.781,0.493,0.009,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,16.129,204.317,90,0,6.231,5.777,854.187,334.8,0.01,0.01
0.39,5.212,28.447,80.193,28.447,80.193,0,0,0,0,0,0,43.8,-120.6,9.801,12.283,0,0,0,3.341e4,5208.327,73.1,0.104,NaN,261.97,NaN,0.087,7.973e6,3013.571,7.163,0.624,0.775,0.493,0.01,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,16.129,204.317,90,0,6.193,5.775,854.157,334.799,0.01,0.01
0.4,5.501,29.251,80.396,29.251,80.396,0,0,0,0,0,0,43.8,-120.6,9.801,11.885,0,0,0,3.339e4,5193.472,73.07,0.104,NaN,261.907,NaN,0.089,8.186e6,3019.355,7.496,0.623,0.77,0.493,0.01,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,16.129,204.317,90,0,6.156,5.773,854.126,334.798,0.01,0.01
0.41,5.797,30.056,80.598,30.056,80.598,0,0,0,0,0,0,43.8,-120.6,9.801,11.571,0,0,0,3.338e4,5178.617,73.04,0.104,NaN,261.844,NaN,0.092,8.401e6,3025.085,7.85,0.623,0.765,0.493,0.01,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,16.129,204.317,90,0,6.154,5.772,854.095,334.796,0.01,0.01
0.42,6.102,30.864,80.799,30.864,80.799,0,0,0,0,0,0,43.8,-120.6,9.801,11.272,0,0,0,3.336e4,5163.761,73.009,0.104,NaN,261.781,NaN,0.094,8.618e6,3030.814,8.211,0.623,0.761,0.493,0.01,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,16.129,204.317,90,0,6.152,5.77,854.062,334.795,0.01,0.011
0.43,6.414,31.674,80.998,31.674,80.998,0,0,0,0,0,0,43.8,-120.6,9.801,10.988,0,0,0,3.335e4,5148.823,72.979,0.104,NaN,261.718,NaN,0.096,8.835e6,3036.488,8.581,0.623,0.756,0.492,0.01,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,16.129,204.317,90,0,6.15,5.768,854.029,334.794,0.01,0.011
0.44,6.735,32.486,81.196,32.486,81.196,0,0,0,0,0,0,43.8,-120.6,9.801,10.716,0,0,0,3.333e4,5133.884,72.948,0.104,NaN,261.655,NaN,0.099,9.053e6,3042.105,8.959,0.623,0.752,0.492,0.01,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,16.129,204.317,90,0,6.148,5.765,853.995,334.793,0.01,0.011
0.45,7.064,33.3,81.394,33.3,81.394,0,0,0,0,0,0,43.8,-120.6,9.801,10.457,0,0,0,3.332e4,5118.945,72.917,0.104,NaN,261.591,NaN,0.101,9.272e6,3047.722,9.346,0.623,0.748,0.492,0.01,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,16.129,204.317,90,0,6.146,5.763,853.96,334.791,0.01,0.011
0.46,7.401,34.115,81.591,34.115,81.591,0,0,0,0,0,0,43.8,-120.6,9.801,10.109,0,0,0,3.33e4,5103.924,72.887,0.104,NaN,261.527,NaN,0.104,9.488e6,3053.283,9.714,0.623,0.742,0.492,0.01,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,16.129,204.317,90,0,6.082,5.761,853.924,334.79,0.01,0.012
0.47,7.746,34.933,81.786,34.933,81.786,0,0,0,0,0,0,43.8,-120.6,9.801,9.776,0,0,0,3.329e4,5088.903,72.856,0.104,NaN,261.463,NaN,0.106,9.705e6,3058.786,10.09,0.623,0.737,0.492,0.01,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,16.129,204.317,90,0,6.019,5.759,853.887,334.789,0.01,0.012
0.48,8.1,35.753,81.982,35.753,81.982,0,0,0,0,0,0,43.8,-120.6,9.801,9.458,0,0,0,3.327e4,5073.883,72.825,0.104,NaN,261.399,NaN,0.108,9.924e6,3064.29,10.473,0.623,0.732,0.491,0.01,0.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,16.129,204.317,90,0,5.956,5.757,853.85,334.787,0.01,0.012
0.49,8.462,36.574,82.175,36.574,82.175,0,0,0,0,0,0,43.8,-120.6,9.801,9.153,0,0,0,3.326e4,5058.782,72.794,0.104,NaN,261.335,NaN,0.111,1.014e7,3069.735,10.865,0.623,0.727,0.491,0.01,0.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,16.129,204.317,90,0,5.893,5.754,853.811,334.786,0.01,0.012
0.5,8.831,37.398,82.367,37.398,82.367,0,0,0,0,0,0,43.8,-120.6,9.801,8.86,0,0,0,3.324e4,5043.681,72.763,0.104,NaN,261.271,NaN,0.113,1.036e7,3075.123,11.264,0.622,0.722,0.491,0.01,0.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,16.129,204.317,90,0,5.829,5.752,853.772,334.784,0.01,0.013
0.51,9.21,38.223,82.557,38.223,82.557,0,0,0,0,0,0,43.8,-120.6,9.801,8.719,0,0,0,3.323e4,5028.58,72.731,0.104,NaN,261.206,NaN,0.116,1.059e7,3080.511,11.718,0.622,0.719,0.491,0.01,0.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,16.129,204.317,90,0,5.862,5.749,853.732,334.783,0.01,0.013
0.52,9.596,39.051,82.746,39.051,82.746,0,0,0,0,0,0,43.8,-120.6,9.801,8.584,0,0,0,3.321e4,5013.4,72.7,0.104,NaN,261.141,NaN,0.118,1.081e7,3085.84,12.183,0.622,0.717,0.491,0.01,0.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,16.129,204.317,90,0,5.895,5.747,853.691,334.781,0.01,0.013
0.53,9.991,39.88,82.933,39.88,82.933,0,0,0,0,0,0,43.8,-120.6,9.801,8.454,0,0,0,3.32e4,4998.221,72.669,0.104,NaN,261.076,NaN,0.12,1.104e7,3091.11,12.657,0.622,0.715,0.491,0.01,0.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,16.129,204.317,90,0,5.927,5.744,853.649,334.78,0.01,0.013
0.54,10.393,40.711,83.12,40.711,83.12,0,0,0,0,0,0,43.8,-120.6,9.801,8.328,0,0,0,3.318e4,4983.041,72.637,0.104,NaN,261.011,NaN,0.123,1.126e7,3096.38,13.142,0.622,0.713,0.49,0.01,0.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,16.129,204.317,90,0,5.96,5.742,853.606,334.778,0.01,0.014
0.55,10.805,41.544,83.305,41.544,83.305,0,0,0,0,0,0,43.8,-120.6,9.801,8.208,0,0,0,3.317e4,4967.785,72.606,0.104,NaN,260.946,NaN,0.125,1.149e7,3101.59,13.637,0.622,0.711,0.49,0.01,0.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,16.129,204.317,90,0,5.992,5.739,853.562,334.777,0.01,0.014
0.56,11.224,42.379,83.488,42.379,83.488,0,0,0,0,0,0,43.8,-120.6,9.801,8.066,0,0,0,3.315e4,4952.529,72.574,0.104,NaN,260.88,NaN,0.128,1.172e7,3106.741,14.132,0.622,0.708,0.49,0.01,0.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,16.129,204.317,90,0,6.006,5.736,853.517,334.775,0.01,0.014
0.575,11.869,43.634,83.724,43.634,83.731,-1.211e-4,0,1.211e-4,-180,0.016,1.088,43.8,-120.6,9.801,7.841,0,3.297e-4,-2.042e-8,3.313e4,4929.607,72.527,0.104,289.221,260.782,1.763,0.132,1.206e7,3113.17,14.885,0.622,0.704,0.49,0.01,0.122,1.702,3.001,3.876e-4,0,0,0,0,4.672e-5,0.005,16.129,204.317,89.999,0.002,6.025,5.732,853.449,334.773,0.015,0.014
0.598,12.873,45.525,84.072,45.525,84.079,-7.63e-4,0,7.63e-4,-180,0.041,1.11,43.8,-120.6,9.801,7.52,0,8.5e-4,-2.749e-8,3.309e4,4895.112,72.455,0.104,290.038,260.634,1.823,0.137,1.257e7,3122.641,16.055,0.622,0.699,0.49,0.01,0.122,1.606,2.927,3.915e-4,0,0,0,0,2.857e-4,0.005,16.129,204.317,89.994,0.004,6.055,5.726,853.342,334.769,0.023,0.014
0.631,14.457,48.378,84.588,48.378,84.596,-0.003,-5.584e-9,0.003,-180,0.078,1.102,43.8,-120.6,9.801,6.97,0,0.002,-1.357e-8,3.304e4,4843.131,72.347,0.104,291.509,260.409,1.928,0.146,1.334e7,3136.61,17.853,0.622,0.69,0.489,0.01,0.123,1.446,2.787,-6.131e-5,0,0,0,0,9.955e-4,0.005,16.129,204.317,89.979,0.003,6.011,5.715,853.174,334.762,0.034,0.015
0.681,16.982,52.64,85.335,52.64,85.342,-0.008,-2.557e-8,0.008,-180,0.133,1.066,43.8,-120.6,9.801,6.293,0,0.003,-5.923e-8,3.296e4,4765.605,72.185,0.104,293.455,260.074,2.07,0.158,1.449e7,3156.776,20.751,0.622,0.68,0.488,0.01,0.123,1.258,2.601,-6.693e-5,0,0,0,0,0.003,0.006,16.129,204.317,89.937,0.001,5.996,5.699,852.905,334.752,0.05,0.015
0.731,19.722,56.945,86.176,56.946,86.181,-0.016,-7.237e-8,0.016,-180,0.183,0.889,43.8,-120.6,9.801,5.367,0,0.004,2.561e-7,3.289e4,4687.525,72.021,0.103,296.371,259.734,2.271,0.171,1.565e7,3179.931,23.714,0.622,0.666,0.488,0.01,0.124,1.018,2.307,3.01e-4,0,0,0,0,0.005,0.006,16.129,204.317,89.869,3.526e-5,5.664,5.681,852.614,334.742,0.05,0.015
0.781,22.678,61.291,86.978,61.291,86.981,-0.026,-1.618e-7,0.026,-180,0.222,0.708,43.8,-120.6,9.801,4.72,0,0.006,6.49e-9,3.281e4,4608.924,71.855,0.103,298.619,259.39,2.432,0.184,1.682e7,3202.007,27.054,0.622,0.657,0.487,0.01,0.124,0.861,2.086,3.207e-4,0,0,0,0,0.008,0.006,16.129,204.317,89.775,-9.082e-5,5.524,5.662,852.299,334.73,0.05,0.015
0.831,25.852,65.675,87.738,65.675,87.74,-0.038,-3.074e-7,0.038,-180,0.253,0.571,43.8,-120.6,9.801,4.456,0,0.008,-3.207e-7,3.273e4,4529.774,71.687,0.103,299.604,259.043,2.515,0.197,1.802e7,3222.993,30.885,0.622,0.654,0.487,0.01,0.125,0.8,2,-8.186e-5,0,0,0,0,0.011,0.007,16.129,204.317,89.654,2.323e-4,5.77,5.641,851.962,334.717,0.05,0.016
0.881,29.246,70.095,88.466,70.096,88.467,-0.051,-5.084e-7,0.051,-179.999,0.276,0.272,43.8,-120.6,9.801,3.919,0,0.009,-1.674e-7,3.265e4,4450.149,71.518,0.103,301.688,258.691,2.666,0.21,1.921e7,3242.876,34.794,0.622,0.648,0.486,0.011,0.126,0.68,1.798,-1.592e-4,0,0,0,0,0.015,0.007,16.129,204.317,89.502,3.839e-4,5.692,5.619,851.6,334.704,0.05,0.016
0.931,32.862,74.55,89.154,74.551,89.154,-0.065,-7.592e-7,0.065,-179.999,0.28,0.101,43.8,-120.6,9.801,3.413,0,0.011,-2.041e-7,3.257e4,4370.081,71.346,0.103,303.801,258.336,2.819,0.223,2.042e7,3261.621,38.987,0.623,0.642,0.485,0.011,0.126,0.573,1.597,-1.324e-4,0,0,0,0,0.018,0.008,16.129,204.317,89.319,5.455e-4,5.615,5.596,851.216,334.69,0.05,0.016
0.981,36.702,79.038,89.796,79.038,89.797,-0.079,-1.042e-6,0.079,-179.999,0.266,0.439,43.8,-120.6,9.801,3.196,0,0.013,2.229e-7,3.249e4,4289.553,71.173,0.103,304.761,257.977,2.901,0.237,2.164e7,3279.219,43.68,0.623,0.64,0.485,0.011,0.127,0.529,1.512,4.67e-4,0,0,0,0,0.022,0.008,16.129,204.317,89.104,7.319e-4,5.92,5.571,850.807,334.675,0.05,0.016
1.031,40.767,83.555,90.397,83.555,90.401,-0.092,-1.325e-6,0.092,-179.999,0.234,0.87,43.8,-120.6,9.801,2.935,0,0.015,-6.537e-7,3.241e4,4208.633,70.998,0.103,305.959,257.614,2.997,0.25,2.287e7,3295.66,48.635,0.623,0.638,0.484,0.011,0.128,0.477,1.404,-4.379e-4,0,0,0,0,0.026,0.009,16.129,204.317,88.856,8.11e-4,6.192,5.544,850.375,334.659,0.05,0.017
