#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 11439, 2,KK7RDF,    -1.92, -79,   7, 3,   boost,   15.41,  86138.00, 1348.68,   21.24,    3.54, 21.7, 4.05, 4.04, 4.05, 1, 1, 15,  43.8022139,-120.6517223,  1387.0, 2024,  4, 28, 21, 48, 54,        0,        0, 281,   0,   0.8,   0.4,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 25,  0, 17,  0,  0, 35,  0, 42,  0,  0,  0,  0, 37, 37,  0, 29, 43,  0, 37,  0
6, 11439, 2,KK7RDF,    -1.89, -79,  12, 3,   boost,   15.41,  86138.00, 1348.68,   21.24,    3.54, 21.7, 4.05, 4.04, 4.05, 1, 1, 15,  43.8022139,-120.6517223,  1387.0, 2024,  4, 28, 21, 48, 54,        0,        0, 281,   0,   0.8,   0.4,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 25,  0, 17,  0,  0, 35,  0, 42,  0,  0,  0,  0, 37, 37,  0, 29, 43,  0, 37,  0
6, 11439, 2,KK7RDF,    -1.87, -79,   4, 3,   boost,   15.41,  86138.00, 1348.68,   21.24,    3.54, 21.7, 4.05, 4.04, 4.05, 1, 1, 15,  43.8022138,-120.6517220,  1387.0, 2024,  4, 28, 21, 48, 55,        0,        0, 270,   0,   0.8,   0.4,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 25,  0, 17,  0,  0, 35,  0, 41,  0,  0,  0,  0, 37, 38,  0, 28, 43,  0, 37,  0
6, 11439, 2,KK7RDF,    -1.87, -76,   4, 3,   boost,   15.41,  86138.00, 1348.68,   21.24,    3.54, 21.7, 4.05, 4.04, 4.05, 1, 1, 15,  43.8022138,-120.6517220,  1387.0, 2024,  4, 28, 21, 48, 55,        0,        0, 270,   0,   0.8,   0.4,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 25,  0, 17,  0,  0, 35,  0, 41,  0,  0,  0,  0, 37, 38,  0, 28, 43,  0, 37,  0
6, 11439, 2,KK7RDF,    -0.91, -79,   9, 3,   boost,   21.06,  86131.00, 1349.34,   21.91,   19.11, 21.7, 4.07, 4.06, 4.05, 1, 1, 15,  43.8022138,-120.6517220,  1387.0, 2024,  4, 28, 21, 48, 55,        0,        0, 270,   0,   0.8,   0.4,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 25,  0, 17,  0,  0, 35,  0, 41,  0,  0,  0,  0, 37, 38,  0, 28, 43,  0, 37,  0
6, 11439, 2,KK7RDF,    -0.88, -79,   6, 3,   boost,   21.06,  86131.00, 1349.34,   21.91,   19.11, 21.7, 4.07, 4.06, 4.05, 1, 1, 15,  43.8022138,-120.6517220,  1387.0, 2024,  4, 28, 21, 48, 55,        0,        0, 270,   0,   0.8,   0.4,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 25,  0, 17,  0,  0, 35,  0, 41,  0,  0,  0,  0, 37, 38,  0, 28, 43,  0, 37,  0
6, 11439, 2,KK7RDF,    -0.86, -74,   5, 3,   boost,   21.06,  86131.00, 1349.34,   21.91,   19.11, 21.7, 4.07, 4.06, 4.05, 1, 1, 15,  43.8022138,-120.6517216,  1387.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,   0.4,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 35,  0, 41,  0,  0,  0,  0, 37, 38,  0, 26, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     0.00, -78,   5, 3,   boost,   26.96,  86039.00, 1358.08,   30.65,   34.57, 21.7, 4.06, 4.04, 4.05, 1, 1, 15,  43.8022138,-120.6517216,  1387.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,   0.4,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 35,  0, 41,  0,  0,  0,  0, 37, 38,  0, 26, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     0.03, -76,   5, 3,   boost,   26.96,  86039.00, 1358.08,   30.65,   34.57, 21.7, 4.06, 4.04, 4.05, 1, 1, 15,  43.8022138,-120.6517216,  1387.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,   0.4,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 35,  0, 41,  0,  0,  0,  0, 37, 38,  0, 26, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     0.10, -73,   8, 3,   boost,   39.24,  86006.00, 1361.22,   33.78,   40.60, 21.7, 4.04, 4.03, 4.05, 1, 1, 15,  43.8022138,-120.6517216,  1387.0, 2024,  4, 28, 21, 48, 56,        0,        0,   0,   0,   0.8,   0.4,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 35,  0, 41,  0,  0,  0,  0, 37, 38,  0, 26, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     0.13, -79,   9, 3,   boost,   39.24,  86006.00, 1361.22,   33.78,   40.60, 21.7, 4.04, 4.03, 4.05, 1, 1, 15,  43.8022164,-120.6517194,  1389.0, 2024,  4, 28, 21, 48, 57,        0,        2,  31,  80,   0.9,   0.5,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 35,  0, 41,  0,  0,  0,  0, 37, 38,  0, 26, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     0.21, -69,   6, 3,   boost,   48.35,  86021.00, 1359.79,   32.36,   45.44, 21.7, 4.04, 4.03, 4.05, 1, 1, 15,  43.8022164,-120.6517194,  1389.0, 2024,  4, 28, 21, 48, 57,        0,        2,  31,  80,   0.9,   0.5,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 35,  0, 41,  0,  0,  0,  0, 37, 38,  0, 26, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     0.32, -69,   6, 3,   boost,   50.81,  85933.00, 1368.16,   40.73,   50.47, 21.7, 4.06, 4.06, 4.05, 1, 1, 15,  43.8022164,-120.6517194,  1389.0, 2024,  4, 28, 21, 48, 57,        0,        2,  31,  80,   0.9,   0.5,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 36,  0, 41,  0,  0,  0,  0, 37, 38,  0, 23, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     0.32, -70,   6, 3,   boost,   50.81,  85933.00, 1368.16,   40.73,   50.47, 21.7, 4.06, 4.06, 4.05, 1, 1, 15,  43.8022164,-120.6517194,  1389.0, 2024,  4, 28, 21, 48, 57,        0,        2,  31,  80,   0.9,   0.5,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 36,  0, 41,  0,  0,  0,  0, 37, 38,  0, 23, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     0.43, -68,  12, 3,   boost,   52.21,  85898.00, 1371.49,   44.06,   55.75, 21.7, 4.07, 4.05, 4.05, 1, 1, 15,  43.8022164,-120.6517194,  1389.0, 2024,  4, 28, 21, 48, 57,        0,        2,  31,  80,   0.9,   0.5,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 36,  0, 41,  0,  0,  0,  0, 37, 38,  0, 23, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     0.43, -69,   6, 3,   boost,   52.21,  85898.00, 1371.49,   44.06,   55.75, 21.7, 4.07, 4.05, 4.05, 1, 1, 15,  43.8022164,-120.6517194,  1389.0, 2024,  4, 28, 21, 48, 57,        0,        2,  31,  80,   0.9,   0.5,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 36,  0, 41,  0,  0,  0,  0, 37, 38,  0, 23, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     0.54, -67,  13, 3,   boost,   56.09,  85836.00, 1377.39,   49.96,   61.41, 21.7, 4.05, 4.03, 4.06, 1, 1, 15,  43.8022164,-120.6517194,  1389.0, 2024,  4, 28, 21, 48, 57,        0,        2,  31,  80,   0.9,   0.5,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 36,  0, 41,  0,  0,  0,  0, 37, 38,  0, 23, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     0.65, -65,   7, 3,   boost,   62.34,  85766.00, 1384.06,   56.62,   67.46, 21.7, 4.05, 4.03, 4.05, 1, 1, 15,  43.8022164,-120.6517194,  1389.0, 2024,  4, 28, 21, 48, 57,        0,        2,  31,  80,   0.9,   0.5,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 36,  0, 41,  0,  0,  0,  0, 37, 38,  0, 23, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     0.76, -67,   8, 3,   boost,   69.80,  85684.00, 1391.87,   64.44,   73.98, 21.7, 4.04, 4.03, 4.05, 1, 1, 15,  43.8022164,-120.6517194,  1389.0, 2024,  4, 28, 21, 48, 57,        0,        2,  31,  80,   0.9,   0.5,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 36,  0, 41,  0,  0,  0,  0, 37, 38,  0, 23, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     0.87, -76,  13, 3,   boost,   76.43,  85580.00, 1401.79,   74.36,   81.03, 21.7, 4.06, 4.03, 4.05, 1, 1, 15,  43.8022164,-120.6517194,  1389.0, 2024,  4, 28, 21, 48, 57,        0,        2,  31,  80,   0.9,   0.5,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 36,  0, 41,  0,  0,  0,  0, 37, 38,  0, 23, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     0.98, -75,   8, 3,   boost,   79.58,  85490.00, 1410.39,   82.95,   88.61, 21.7, 4.04, 4.07, 4.05, 1, 1, 15,  43.8022164,-120.6517194,  1389.0, 2024,  4, 28, 21, 48, 57,        0,        2,  31,  80,   0.9,   0.5,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 36,  0, 41,  0,  0,  0,  0, 37, 38,  0, 23, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     1.09, -66,   6, 3,   boost,   78.06,  85415.00, 1417.55,   90.12,  102.00, 21.7, 4.04, 4.06, 4.06, 1, 1, 15,  43.8022164,-120.6517194,  1389.0, 2024,  4, 28, 21, 48, 57,        0,        2,  31,  80,   0.9,   0.5,   0.7,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 36,  0, 41,  0,  0,  0,  0, 37, 38,  0, 23, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     1.12, -65,  10, 3,   boost,   78.06,  85415.00, 1417.55,   90.12,  102.00, 21.7, 4.04, 4.06, 4.06, 1, 1, 15,  43.8022802,-120.6517643,  1450.0, 2024,  4, 28, 21, 48, 58,        8,       64, 335,  83,   1.0,   0.5,   0.8,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 36,  0, 41,  0,  0,  0,  0, 37, 38,  0, 23, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     1.12, -75,   5, 3,   boost,   78.06,  85415.00, 1417.55,   90.12,  102.00, 21.7, 4.04, 4.06, 4.06, 1, 1, 15,  43.8022802,-120.6517643,  1450.0, 2024,  4, 28, 21, 48, 58,        8,       64, 335,  83,   1.0,   0.5,   0.8,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 36,  0, 41,  0,  0,  0,  0, 37, 38,  0, 23, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     1.20, -66,   7, 3,   boost,   73.14,  85299.00, 1428.65,  101.21,  109.79, 21.7, 4.09, 4.06, 4.05, 1, 1, 15,  43.8022802,-120.6517643,  1450.0, 2024,  4, 28, 21, 48, 58,        8,       64, 335,  83,   1.0,   0.5,   0.8,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 36,  0, 41,  0,  0,  0,  0, 37, 38,  0, 23, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     1.31, -74,   6, 3,   boost,   67.61,  85201.00, 1438.03,  110.60,  117.18, 21.7, 4.03, 4.03, 4.05, 1, 1, 15,  43.8022802,-120.6517643,  1450.0, 2024,  4, 28, 21, 48, 58,        8,       64, 335,  83,   1.0,   0.5,   0.8,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 43, 35, 26,  0, 18,  0,  0, 36,  0, 41,  0,  0,  0,  0, 37, 38,  0, 23, 43,  0, 38,  0
6, 11439, 2,KK7RDF,     1.42, -76,   8, 3,   boost,   63.59,  85012.00, 1456.15,  128.72,  124.22, 21.7, 4.04, 4.05, 4.06, 1, 1, 15,  43.8022802,-120.6517643,  1450.0, 2024,  4, 28, 21, 48, 58,        8,       64, 335,  83,   1.0,   0.5,   0.8,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 39, 35, 27,  0, 19,  0,  0, 36,  0, 41,  0,  0,  0,  0, 36, 34,  0, 20, 40,  0, 38,  0
6, 11439, 2,KK7RDF,     1.42, -73,   6, 3,   boost,   63.59,  85012.00, 1456.15,  128.72,  124.22, 21.7, 4.04, 4.05, 4.06, 1, 1, 15,  43.8022802,-120.6517643,  1450.0, 2024,  4, 28, 21, 48, 58,        8,       64, 335,  83,   1.0,   0.5,   0.8,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 39, 35, 27,  0, 19,  0,  0, 36,  0, 41,  0,  0,  0,  0, 36, 34,  0, 20, 40,  0, 38,  0
6, 11439, 2,KK7RDF,     1.53, -74,   8, 3,   boost,   62.10,  84885.00, 1468.34,  140.91,  130.99, 21.7, 4.07, 4.04, 4.05, 1, 1, 15,  43.8022802,-120.6517643,  1450.0, 2024,  4, 28, 21, 48, 58,        8,       64, 335,  83,   1.0,   0.5,   0.8,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 39, 35, 27,  0, 19,  0,  0, 36,  0, 41,  0,  0,  0,  0, 36, 34,  0, 20, 40,  0, 38,  0
6, 11439, 2,KK7RDF,     1.64, -82,   9, 3,   boost,   61.61,  84734.00, 1482.86,  155.43,  137.72, 21.7, 4.04, 4.04, 4.06, 1, 1, 15,  43.8022802,-120.6517643,  1450.0, 2024,  4, 28, 21, 48, 58,        8,       64, 335,  83,   1.0,   0.5,   0.8,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 39, 35, 27,  0, 19,  0,  0, 36,  0, 41,  0,  0,  0,  0, 36, 34,  0, 20, 40,  0, 38,  0
6, 11439, 2,KK7RDF,     1.75, -76,   9, 3,   boost,   61.35,  84610.00, 1494.80,  167.37,  144.44, 21.7, 4.05, 4.04, 4.06, 1, 1, 15,  43.8022802,-120.6517643,  1450.0, 2024,  4, 28, 21, 48, 58,        8,       64, 335,  83,   1.0,   0.5,   0.8,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 39, 35, 27,  0, 19,  0,  0, 36,  0, 41,  0,  0,  0,  0, 36, 34,  0, 20, 40,  0, 38,  0
6, 11439, 2,KK7RDF,     1.86, -72,   6, 3,   boost,   60.87,  84462.00, 1509.06,  181.63,  151.21, 21.7, 4.08, 4.02, 4.05, 1, 1, 15,  43.8022802,-120.6517643,  1450.0, 2024,  4, 28, 21, 48, 58,        8,       64, 335,  83,   1.0,   0.5,   0.8,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 39, 35, 27,  0, 19,  0,  0, 36,  0, 41,  0,  0,  0,  0, 36, 34,  0, 20, 40,  0, 38,  0
6, 11439, 2,KK7RDF,     1.97, -69,   5, 3,   boost,   59.82,  84222.00, 1532.24,  204.81,  158.08, 21.7, 4.07, 4.03, 4.05, 1, 1, 15,  43.8022802,-120.6517643,  1450.0, 2024,  4, 28, 21, 48, 58,        8,       64, 335,  83,   1.0,   0.5,   0.8,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 39, 35, 27,  0, 19,  0,  0, 36,  0, 41,  0,  0,  0,  0, 36, 34,  0, 20, 40,  0, 38,  0
6, 11439, 2,KK7RDF,     2.08, -74,  11, 3,   boost,   58.08,  84049.00, 1548.98,  221.55,  164.79, 21.7, 4.04, 4.03, 4.05, 1, 1, 15,  43.8022802,-120.6517643,  1450.0, 2024,  4, 28, 21, 48, 58,        8,       64, 335,  83,   1.0,   0.5,   0.8,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 39, 35, 27,  0, 19,  0,  0, 36,  0, 41,  0,  0,  0,  0, 36, 34,  0, 20, 40,  0, 38,  0
6, 11439, 2,KK7RDF,     2.10, -78,   5, 3,   boost,   58.08,  84049.00, 1548.98,  221.55,  164.79, 21.7, 4.04, 4.03, 4.05, 1, 1, 10,  43.8023539,-120.6518773,  1627.0, 2024,  4, 28, 21, 48, 59,       20,      241, 321,  85,   2.8,   0.9,   2.6,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 39, 35, 27,  0, 19,  0,  0, 36,  0, 41,  0,  0,  0,  0, 36, 34,  0, 20, 40,  0, 38,  0
6, 11439, 2,KK7RDF,     2.19, -71,   9, 3,   boost,   55.69,  83866.00, 1566.72,  239.29,  171.26, 21.7, 4.06, 4.03, 4.05, 1, 1, 10,  43.8023539,-120.6518773,  1627.0, 2024,  4, 28, 21, 48, 59,       20,      241, 321,  85,   2.8,   0.9,   2.6,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 39, 35, 27,  0, 19,  0,  0, 36,  0, 41,  0,  0,  0,  0, 36, 34,  0, 20, 40,  0, 38,  0
6, 11439, 2,KK7RDF,     2.22, -72,   8, 3,   boost,   55.69,  83866.00, 1566.72,  239.29,  171.26, 21.7, 4.06, 4.03, 4.05, 1, 1, 10,  43.8023539,-120.6518773,  1627.0, 2024,  4, 28, 21, 48, 59,       20,      241, 321,  85,   2.8,   0.9,   2.6,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 39, 35, 27,  0, 19,  0,  0, 36,  0, 41,  0,  0,  0,  0, 36, 34,  0, 20, 40,  0, 38,  0
6, 11439, 2,KK7RDF,     2.30, -72,   5, 3,   boost,   52.85,  83687.00, 1584.10,  256.67,  177.45, 21.7, 4.07, 4.03, 4.05, 1, 1, 10,  43.8023539,-120.6518773,  1627.0, 2024,  4, 28, 21, 48, 59,       20,      241, 321,  85,   2.8,   0.9,   2.6,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 39, 35, 27,  0, 19,  0,  0, 36,  0, 41,  0,  0,  0,  0, 36, 34,  0, 20, 40,  0, 38,  0
6, 11439, 2,KK7RDF,     2.41, -75,   8, 3,   boost,   49.74,  83486.00, 1603.65,  276.22,  183.30, 21.7, 4.06, 4.03, 4.06, 1, 1, 10,  43.8023539,-120.6518773,  1627.0, 2024,  4, 28, 21, 48, 59,       20,      241, 321,  85,   2.8,   0.9,   2.6,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0, 39, 35, 27,  0, 19,  0,  0, 36,  0, 41,  0,  0,  0,  0, 36, 34,  0, 20, 40,  0, 38,  0
6, 11439, 2,KK7RDF,     2.52, -84,   5, 3,   boost,   46.47,  83205.00, 1631.05,  303.62,  188.79, 21.7, 4.07, 4.03, 4.05, 1, 1, 10,  43.8023539,-120.6518773,  1627.0, 2024,  4, 28, 21, 48, 59,       20,      241, 321,  85,   2.8,   0.9,   2.6,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0, 35, 28, 25,  0, 22,  0,  0, 22,  0, 36,  0,  0,  0,  0, 32, 28,  0, 26, 26,  0, 34,  0
6, 11439, 2,KK7RDF,     2.52, -91,  11, 3,   boost,   46.47,  83205.00, 1631.05,  303.62,  188.79, 21.7, 4.07, 4.03, 4.05, 1, 1, 10,  43.8023539,-120.6518773,  1627.0, 2024,  4, 28, 21, 48, 59,       20,      241, 321,  85,   2.8,   0.9,   2.6,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0, 35, 28, 25,  0, 22,  0,  0, 22,  0, 36,  0,  0,  0,  0, 32, 28,  0, 26, 26,  0, 34,  0
6, 11439, 2,KK7RDF,     2.63, -78,   6, 3,   boost,   43.06,  83011.00, 1650.01,  322.58,  193.88, 21.7, 4.04, 4.03, 4.05, 1, 1, 10,  43.8023539,-120.6518773,  1627.0, 2024,  4, 28, 21, 48, 59,       20,      241, 321,  85,   2.8,   0.9,   2.6,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0, 35, 28, 25,  0, 22,  0,  0, 22,  0, 36,  0,  0,  0,  0, 32, 28,  0, 26, 26,  0, 34,  0
6, 11439, 2,KK7RDF,     2.74, -74,   6, 3,   boost,   39.53,  82793.00, 1671.36,  343.93,  198.66, 21.7, 4.06, 4.02, 4.05, 1, 1, 10,  43.8023539,-120.6518773,  1627.0, 2024,  4, 28, 21, 48, 59,       20,      241, 321,  85,   2.8,   0.9,   2.6,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0, 35, 28, 25,  0, 22,  0,  0, 22,  0, 36,  0,  0,  0,  0, 32, 28,  0, 26, 26,  0, 34,  0
6, 11439, 2,KK7RDF,     2.85, -76,   5, 3,   boost,   35.91,  82568.00, 1693.44,  366.01,  203.04, 21.7, 4.06, 4.04, 4.05, 1, 1, 10,  43.8023539,-120.6518773,  1627.0, 2024,  4, 28, 21, 48, 59,       20,      241, 321,  85,   2.8,   0.9,   2.6,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0, 35, 28, 25,  0, 22,  0,  0, 22,  0, 36,  0,  0,  0,  0, 32, 28,  0, 26, 26,  0, 34,  0
6, 11439, 2,KK7RDF,     2.96, -76,   5, 3,   boost,   32.30,  82351.00, 1714.79,  387.36,  206.99, 21.7, 4.05, 4.04, 4.06, 1, 1, 10,  43.8023539,-120.6518773,  1627.0, 2024,  4, 28, 21, 48, 59,       20,      241, 321,  85,   2.8,   0.9,   2.6,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0, 35, 28, 25,  0, 22,  0,  0, 22,  0, 36,  0,  0,  0,  0, 32, 28,  0, 26, 26,  0, 34,  0
6, 11439, 2,KK7RDF,     3.07, -76,   6, 4,    fast,   28.76,  82021.00, 1747.33,  419.90,  210.52, 21.7, 4.05, 4.04, 4.04, 1, 1, 10,  43.8023539,-120.6518773,  1627.0, 2024,  4, 28, 21, 48, 59,       20,      241, 321,  85,   2.8,   0.9,   2.6,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0, 35, 28, 25,  0, 22,  0,  0, 22,  0, 36,  0,  0,  0,  0, 32, 28,  0, 26, 26,  0, 34,  0
6, 11439, 2,KK7RDF,     3.11, -76,   6, 4,    fast,   28.76,  82021.00, 1747.33,  419.90,  210.52, 21.7, 4.05, 4.04, 4.04, 1, 1,  9,  43.8024176,-120.6520574,  1878.0, 2024,  4, 28, 21, 49,  0,       35,      492, 310,  86,   2.9,   0.9,   2.8,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0, 35, 28, 25,  0, 22,  0,  0, 22,  0, 36,  0,  0,  0,  0, 32, 28,  0, 26, 26,  0, 34,  0
6, 11439, 2,KK7RDF,     3.18, -76,   6, 5,   coast,   25.35,  81801.00, 1769.09,  441.66,  213.63, 21.7, 4.05, 4.03, 4.05, 1, 1,  9,  43.8024176,-120.6520574,  1878.0, 2024,  4, 28, 21, 49,  0,       35,      492, 310,  86,   2.9,   0.9,   2.8,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0, 35, 28, 25,  0, 22,  0,  0, 22,  0, 36,  0,  0,  0,  0, 32, 28,  0, 26, 26,  0, 34,  0
6, 11439, 2,KK7RDF,     3.29, -81,   5, 5,   coast,   22.08,  81575.00, 1791.49,  464.05,  216.42, 21.7, 4.03, 4.04, 4.05, 1, 1,  9,  43.8024176,-120.6520574,  1878.0, 2024,  4, 28, 21, 49,  0,       35,      492, 310,  86,   2.9,   0.9,   2.8,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0, 35, 28, 25,  0, 22,  0,  0, 22,  0, 36,  0,  0,  0,  0, 32, 28,  0, 26, 26,  0, 34,  0
6, 11439, 2,KK7RDF,     3.32, -79,   6, 5,   coast,   22.08,  81575.00, 1791.49,  464.05,  216.42, 21.7, 4.03, 4.04, 4.05, 1, 1,  9,  43.8024176,-120.6520574,  1878.0, 2024,  4, 28, 21, 49,  0,       35,      492, 310,  86,   2.9,   0.9,   2.8,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0, 35, 28, 25,  0, 22,  0,  0, 22,  0, 36,  0,  0,  0,  0, 32, 28,  0, 26, 26,  0, 34,  0
6, 11439, 2,KK7RDF,     3.40, -81,   8, 5,   coast,   18.94,  81352.00, 1813.64,  486.20,  218.85, 21.7, 4.07, 4.03, 4.05, 1, 1,  9,  43.8024176,-120.6520574,  1878.0, 2024,  4, 28, 21, 49,  0,       35,      492, 310,  86,   2.9,   0.9,   2.8,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0, 35, 28, 25,  0, 22,  0,  0, 22,  0, 36,  0,  0,  0,  0, 32, 28,  0, 26, 26,  0, 34,  0
6, 11439, 2,KK7RDF,     3.51, -80,   8, 5,   coast,   16.04,  81125.00, 1836.23,  508.80,  220.91, 21.7, 4.04, 4.03, 4.05, 1, 1,  9,  43.8024176,-120.6520574,  1878.0, 2024,  4, 28, 21, 49,  0,       35,      492, 310,  86,   2.9,   0.9,   2.8,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0, 35, 28, 25,  0, 22,  0,  0, 22,  0, 36,  0,  0,  0,  0, 32, 28,  0, 26, 26,  0, 34,  0
6, 11439, 2,KK7RDF,     3.62, -77,   7, 5,   coast,   13.51,  80777.00, 1870.98,  543.54,  222.63, 21.7, 4.05, 4.03, 4.05, 1, 1,  9,  43.8024176,-120.6520574,  1878.0, 2024,  4, 28, 21, 49,  0,       35,      492, 310,  86,   2.9,   0.9,   2.8,  0,  0,  0,  0,  0,  0, 10,  0,  0,  0, 32, 39, 32,  0, 35,  0,  0, 11,  0, 29,  0,  0,  0,  0, 18, 23,  0, 28, 17,  0, 28,  0
6, 11439, 2,KK7RDF,     3.62, -77,   8, 5,   coast,   13.51,  80777.00, 1870.98,  543.54,  222.63, 21.7, 4.05, 4.03, 4.05, 1, 1,  9,  43.8024176,-120.6520574,  1878.0, 2024,  4, 28, 21, 49,  0,       35,      492, 310,  86,   2.9,   0.9,   2.8,  0,  0,  0,  0,  0,  0, 10,  0,  0,  0, 32, 39, 32,  0, 35,  0,  0, 11,  0, 29,  0,  0,  0,  0, 18, 23,  0, 28, 17,  0, 28,  0
